藏,书名,题材,朝代,页数,今译状态,source_url,复核说明,语体,语体依据
佛藏,佛说菩萨投身饴饿虎起塔因缘经,佛教故事,魏晋南北朝,1,确认有今译,http://ab.newdu.com/book/b20206.html,【可信站标白话全译·反爬未实地核】国学典籍网白话全译页，证书报错反爬待核,,
佛藏,佛说贫穷老公经,佛教故事,魏晋南北朝,1,确认有今译,http://read.goodweb.net.cn/news/news_view.asp?newsid=48343,【可信站标白话全译·反爬未实地核】显密文库白话参考页，证书报错反爬待核,,
佛藏,佛说贫穷老公经之二,佛教故事,魏晋南北朝,1,确认有今译,http://read.goodweb.net.cn/news/news_view.asp?newsid=48343,【可信站标白话全译·反爬未实地核】同名经显密文库白话参考，证书报错待核,,
佛藏,佛说赖吒和罗经,佛教故事,魏晋南北朝,1,确认有今译,http://ab.newdu.com/book/b19986.html,【可信站标白话全译·反爬未实地核】国学典籍网标白话全译，证书报错反爬待核,,
佛藏,佛说弥勒下生成佛经,佛教故事,隋唐,1,确认有今译,https://www.amazon.com/dp/7506086492,【联网重核】东方社中国佛学经典宝藏弥勒上生下生经，业露华全注全译,,
佛藏,佛说弥勒下生成佛经-唐-义净,佛教故事,隋唐,3,确认有今译,https://www.amazon.com/dp/7506086492,【联网重核】业露华释义白话本含义净译本，星云监修全注全译在售,,
集藏,玉历宝钞,佛教故事,清,17,确认有今译,https://zhuanlan.zhihu.com/p/307729127,【联网重核】民间善书流行白话版，知乎专栏及多站有完整白话译文,,
佛藏,一切智光明仙人慈心因缘不食肉经,佛教故事,魏晋南北朝,1,确认有今译,http://fowap.goodweb.net.cn/news/news_view.asp?newsid=8667,【联网重核】显密文库白话佛经收录白话文参考译本，多站书目佐证,,
佛藏,佛所行赞,佛教故事,魏晋南北朝,48,初判有_复核驳回,https://books.google.com/books/about/%E6%A2%B5%E6%B1%89%E5%AF%B9%E5%8B%98%E4%BD%9B%E6%89%80%E8%A1%8C%E8%B5%9E.html?id=fCwxjwEACAAJ,梵汉对勘校注非白话,,
佛藏,佛所行赞经,佛教故事,魏晋南北朝,47,初判有_复核驳回,https://books.google.com/books/about/%E6%A2%B5%E6%B1%89%E5%AF%B9%E5%8B%98%E4%BD%9B%E6%89%80%E8%A1%8C%E8%B5%9E.html?id=fCwxjwEACAAJ,梵汉对勘校注非白话,,
佛藏,佛说一切智光明仙人慈心因缘不食肉经,佛教故事,魏晋南北朝,1,确认有今译,http://www.n12345.com/baihua/article/view-8667.htm,【联网重核】南国佛教等多站收录白话佛经译本,,
佛藏,佛说九色鹿经,佛教故事,魏晋南北朝,1,确认有今译,https://baike.baidu.com/item/%E4%BD%9B%E8%AF%B4%E4%B9%9D%E8%89%B2%E9%B9%BF%E7%BB%8F/6384037,【联网重核】显密文库有白话文参考本,,
佛藏,佛说五王经,佛教故事,魏晋南北朝,1,确认有今译,https://www.fjdh.cn/Item/137838.aspx,"【联网重核】佛教导航有白话语译,国学典籍网全译",,
佛藏,佛说前世三转经,佛教故事,魏晋南北朝,1,确认有今译,http://www.n12345.com/baihua/article/view-48330.htm,【联网重核】南国佛教有前世三转经白话文参考,,
佛藏,佛说地藏菩萨发心因缘十王经,佛教故事,隋唐,1,确认有今译,http://ab.newdu.com/book/mb19295.html,【联网重核】国学典籍网有白话全本全文翻译,,
诗藏,堂东老劝破家子弟,戏曲剧本,元,2,初判有_复核驳回,https://www.shidianguji.com/book/SDZJ0739/chapter/1kg31ypq9h0yr,仅原文音释无白话译,,
诗藏,聊斋俚曲集,戏曲剧本,清,121,初判有_复核驳回,https://m.douban.com/book/subject/30282048/,校注附土语注解非白话,,
诗藏,荔镜记荔枝记,戏曲剧本,明,34,初判有_复核驳回,https://m.douban.com/book/subject/26285567,校注本保留原文非白话,,
诗藏,西游记戏文,戏曲剧本,明,10,初判有_复核驳回,https://m.douban.com/book/subject/30320771/,评注本非白话译,,
诗藏,须贾大夫谇范叔,戏曲剧本,元,20,初判有_复核驳回,https://m.gushiwen.cn/gushiwen_4da4a170f6.aspx,仅原文无译文赏析,,
诗藏,六十种曲琵琶记,戏曲剧本,元,12,初判有_复核驳回,https://book.douban.com/subject/1041211/,该版本为注释本非白话,,
诗藏,六十种曲西厢记,戏曲剧本,元,9,初判有_复核驳回,https://www.dedao.cn/ebook/detail?id=VEDA2bKO27MKbRardAGJ1N4ln9BLVwg5xmW8ZQyXmYqg5PpkEjxovze6DB84dpj6,许渊冲汉英对照非白话,,
诗藏,六十种曲还魂记,戏曲剧本,明,15,初判有_复核驳回,https://yd.qq.com/web/bookDetail/5c132470726fc9d05c142cc,许渊冲汉英对照非白话,,
子藏,虞初新志,文言小说,清,15,确认有今译,https://book.douban.com/subject/37180828/,"【联网重核】中华书局全本全注全译2024,豆瓣有书目",,
子藏,骗经,文言小说,明,11,初判有_复核驳回,https://play.google.com/store/books/details/%E9%AA%97%E7%BB%8F?id=kPx8EAAAQBAJ,仅文言原著重排非白话,,
史藏,燕丹子,文言小说,汉,1,确认有今译,https://book.douban.com/subject/30377221/,"【联网重核】穆天子传燕丹子译注/全译,贵州人民/三秦出版",,
集藏,何仙姑宝卷,神话寓言,清,4,确认有今译,https://zhuanlan.zhihu.com/p/1968426613529093832,【深度续查】知乎白话译文+QQ阅读/微信读书现代整理本,,
道藏,周氏冥通记,神话寓言,魏晋南北朝,3,初判有_复核驳回,https://m.douban.com/book/subject/35060206/,该页为校释本非白话,,
史藏,穆天子传,神话寓言,先秦,1,确认有今译,https://product.suning.com/0071615541/12445372275.html,【联网重核】中华书局王天海全本全注全译本,,
集藏,三侠五义,章回小说,清,24,确认有今译,https://book.douban.com/subject/32400/,【联网重核】白话原著，有注释普及本及点校本,,
集藏,三遂平妖传,章回小说,明,4,确认有今译,https://book.douban.com/subject/1602756/,【联网重核】中华书局刘紫梅点校普及本,,
集藏,东周列国志,章回小说,清,146,确认有今译,https://weread.qq.com/web/bookDetail/42032310813ab83acg0159ab,【联网重核】有通俗白话版及岳麓无障碍本,,
集藏,二十年目睹之怪现状,章回小说,清,33,确认有今译,https://book.douban.com/subject/33388952/,【联网重核】人民文学张友鹤注释本等多版,,
集藏,儒林外史,章回小说,清,14,初判有_复核驳回,https://baike.baidu.com/item/%E5%84%BF%E5%A5%B3%E8%8B%B1%E9%9B%84%E4%BC%A0%EF%BC%88%E6%B3%A8%E9%87%8A%E6%9C%AC%EF%BC%89/50278354,链接指向儿女英雄传非本书,,
集藏,劫余灰,章回小说,清,3,确认有今译,https://book.douban.com/series/46386,【联网重核】北方文艺吴趼人全集收评点本,,
集藏,金瓶梅,章回小说,明,34,确认有今译,https://book.douban.com/subject/3752806/,【联网重核】人民文学白维国卜键校注等多版,,
集藏,官场现行记,章回小说,清,22,确认有今译,https://book.douban.com/subject/1507429/,【联网重核】人民文学张友鹤校注注释本,,
集藏,希夷梦海国春秋,章回小说,清,89,确认有今译,https://book.douban.com/subject/1602757/,【联网重核】豆瓣有条目，昆仑出版社2001整理本,,
集藏,水浒传,章回小说,明,50,确认有今译,https://zh.wikipedia.org/zh-hans/%E6%B0%B4%E6%B5%92%E4%BC%A0,【联网重核】四大名著，今译注本数不胜数,,
集藏,泣红亭,章回小说,清,28,初判有_复核驳回,https://book.douban.com/subject/35288258/,仅文言原文版无白话,,
集藏,济公全传,章回小说,清,12,初判有_复核驳回,https://zh.wikipedia.org/zh-hans/%E6%B5%8E%E5%85%AC%E5%85%A8%E4%BC%A0,页面未提及白话改写本,,
集藏,牛郎织女传,章回小说,明,3,无,https://www.zhonghuadiancang.com/wenxueyishu/niulangzhinvchuan/,【联网重核】仅原文电子版平台，无现代白话译注本,,
集藏,狄公案,章回小说,清,6,确认有今译,https://book.douban.com/subject/1715228/,【联网重核】豆瓣+博客来，华夏/齐鲁书社均出版,,
集藏,玉娇梨,章回小说,清,11,确认有今译,https://book.douban.com/subject/1186423/,【联网重核】人民文学1983校点本，豆瓣9版本,,
集藏,玉蟾记,章回小说,清,17,无,https://baike.baidu.com/item/%E7%8E%89%E8%9F%BE%E8%AE%B0/3638801,【深度续查】清白话章回小说原文，无专门今译本,,
集藏,痴人说梦记,章回小说,清,4,无,https://books.google.com/books/about/%E7%97%B4%E4%BA%BA%E8%AF%B4%E6%A2%A6%E8%AE%B0.html?id=gka7AAAAIAAJ,【联网重核】仅原文电子书，无现代点校译注本,,
集藏,盘古至唐虞传,章回小说,明,3,无,https://books.google.com/books/about/%E7%9B%98%E5%8F%A4%E8%87%B3%E5%94%90%E8%99%9E%E4%BC%A0.html?id=RgYrQwAACAAJ,【联网重核】仅古本小说集成影印本，非今译,,
子藏,辍耕录,笔记小说,元,23,无,https://baike.baidu.com/item/%E5%8D%97%E6%9D%91%E8%BE%8D%E8%80%95%E5%BD%95/1137319,【深度续查】仅上古李梦生校点本，无白话今译,,
儒藏,新序,笔记小说,汉,3,初判有_复核驳回,https://m.douban.com/book/subject/27179525/,详注本非白话翻译,,
子藏,搜神后记,笔记小说,魏晋南北朝,2,确认有今译,https://book.douban.com/subject/2370456/,【联网重核】吉林文史《搜神记搜神后记译注》今译丛书,,
史藏,龙川别志,笔记小说,宋,2,初判有_复核驳回,https://m.guoxuemeng.com/guoxue/longchuanbiezhi/,章节页仅文言原文无译文,,
集藏,蓝公案,话本拟话本,清,13,确认有今译,https://book.douban.com/subject/2123014/,【联网重核】群众出版社鹿洲公案译本刘鹏云陈方明译,,
集藏,二刻拍案惊奇,话本拟话本,明,22,初判有_复核驳回,https://m.douban.com/book/subject/26235615/,注释本非白话今译,,
集藏,今古奇观,话本拟话本,明,37,确认有今译,https://book.douban.com/subject/2364687/,【联网重核】豆瓣多版本，含图文精释今译本,,
集藏,初刻拍案惊奇,话本拟话本,明,18,确认有今译,https://baike.baidu.com/item/%E5%88%9D%E5%88%BB%E6%8B%8D%E6%A1%88%E6%83%8A%E5%A5%87/8917384,【联网重核】岳麓书社及中华经典小说注释系列均有注译本,,
集藏,喻世明言,话本拟话本,明,73,确认有今译,https://m.douban.com/book/subject/2076582/,【联网重核】许政扬校注本，人民文学及中华书局印行,,
集藏,生绡剪,话本拟话本,清,16,无,https://www.dpm.org.cn/Uploads/File/2021/08/30/u612ca7af649c1.pdf,【联网重核】仅清初活字本及满文本存世，无现代白话整理本,,
集藏,碾玉观音话本,话本拟话本,宋,2,确认有今译,https://www.pinshiwen.com/gsdq/ctwxzp/20190627126136.html,【联网重核】收入冯梦龙警世通言，注释译文鉴赏俱全,,
道藏,玄品录,人物传记,元,4,无,https://zh.wikisource.org/zh-hans/%E7%8E%84%E5%93%81%E9%8C%84,【深度续查】仅校注与道藏原文，无白话今译,,
佛藏,观世音菩萨往生净土本缘经附西晋录,佛教故事,魏晋南北朝,1,无,https://blog.sina.com.cn/s/blog_492045460102z6xx.html,【深度续查】仅新标点本，白话仅机翻聚合站无正式译,,
佛藏,观音慈林集,佛教故事,清,8,无,https://www.zgpts.com/pts/ptxk/htwc/6254.shtml,【深度续查】普陀山系列仅标点整理本，非白话今译,,
佛藏,观音经持验记,佛教故事,清,6,无,https://www.zgpts.com/pts/ptxk/htwc/6254.shtml,【深度续查】仅标点整理本，无白话今译,,
佛藏,释迦谱,佛教故事,魏晋南北朝,10,无,https://www.shidianguji.com/book/K1047/chapter/1kksj6tdhufqf,【深度续查】仅苏晋仁校点本，白话仅机翻聚合站无正式译,,
佛藏,佛说玉耶女经之二,佛教故事,魏晋南北朝,1,无,https://zh.wikipedia.org/zh-hans/%E7%8E%89%E8%80%B6%E7%BB%8F,【深度续查】异译本仅原文，白话仅机翻聚合站无正式译,,
佛藏,佛说睒子经,佛教故事,魏晋南北朝,1,无,https://zh.wikisource.org/zh-hans/%E4%BD%9B%E8%AA%AA%E7%9D%92%E5%AD%90%E7%B6%93_(%E8%81%96%E5%A0%85%E8%AD%AF%E6%9C%AC%E4%B8%89),【深度续查】多式仅得佛经原文，无正式白话译注本,,
诗藏,张协状元,戏曲剧本,宋,7,无,https://baike.baidu.com/item/%E6%B0%B8%E4%B9%90%E5%A4%A7%E5%85%B8%E6%88%8F%E6%96%87%E4%B8%89%E7%A7%8D%E6%A0%A1%E6%B3%A8/5476817,【深度续查】仅钱南扬校注本，无现代白话全译,,
集藏,剑侠传,文言小说,宋,3,无,https://book.douban.com/subject/26856432/,【深度续查】多版仅文言原文，未见白话译注本,,
佛藏,觅灯因话,文言小说,明,2,无,https://baike.baidu.com/item/%E8%A7%85%E7%81%AF%E5%9B%A0%E8%AF%9D/1220045,【深度续查】仅周楞伽校注本，未见现代白话今译,,
子藏,柳氏传,文言小说,隋唐,1,确认有今译,https://book.douban.com/subject/30404477/,【深度续查】收入唐宋传奇集全译，文白对照卷二,,
子藏,灵应传,文言小说,隋唐,1,确认有今译,https://book.douban.com/subject/30404477/,【深度续查】收入唐宋传奇集全译，文白对照卷五,,
子藏,神异经,神话寓言,魏晋南北朝,1,确认有今译,https://weread.qq.com/web/reader/02932b40813aba461g0118a4,【可信站标白话全译·反爬未实地核】有文白对照译本但译者笔名无ISBN,,
道藏,汉武帝外传,神话寓言,魏晋南北朝,1,无,https://www.shidianguji.com/book/DZ0293,【深度续查】仅原文及B站个人译注，无正式白话本,,
集藏,合浦珠,章回小说,清,24,无,https://book.douban.com/subject/6117925/,【深度续查】多式仅校点排印本，无白话今译,,
集藏,唐书志传通俗演义,章回小说,明,24,无,https://book.douban.com/subject/2232972/,【深度续查】仅校点电子排印本，无今译,,
道藏,西游真诠,章回小说,清,19,无,https://book.douban.com/subject/3178919/,【深度续查】仅校点合刊本，无文言今译,,
集藏,比目鱼,章回小说,清,3,无,https://book.douban.com/subject/1168197/,【深度续查】仅无注释版校点本，无白话译注,,
集藏,雪涛谐史,笔记小说,明,3,无,https://book.douban.com/subject/1050466/,【深度续查】黄仁生校注本非全白话今译,,
史藏,三国遗事,笔记小说,元,35,确认有今译,https://book.douban.com/subject/3719305/,【深度续查】岳麓书社2009权锡焕陈蒲清中文译注本,,
子藏,杜阳杂编,笔记小说,隋唐,3,无,https://book.douban.com/subject/1703241/,【深度续查】唐五代笔记大观仅校点，无专门白话译注,,
子藏,殷芸小说,笔记小说,魏晋南北朝,4,确认有今译,https://opac.uibe.edu.cn/opac/book/9f4b52d27f31cfe4f2e48042b5ef7c4a,【深度续查】殷芸小说注译河南人民2022孙达时李永贤,,
子藏,玉堂闲话,笔记小说,五代,4,无,https://book.douban.com/subject/2162232/,【深度续查】仅有评注本，校勘注疏评记，无白话今译,,
集藏,韩擒虎话本,话本拟话本,隋唐,1,无,https://book.douban.com/subject/33646199/,【深度续查】仅见敦煌变文校注/选注，属校注非白话今译,,
子藏,甘疯子传,人物传记,清,1,无,无,未见任何今译版本,,
道藏,云阜山申仙翁传,人物传记,宋,1,无,无,仅原文电子版无今译,,
道藏,仙苑编珠,人物传记,五代,5,无,无,仅道藏原文无白话译注,,
道藏,会仙女志,人物传记,明,1,无,无,仅维基文库原文无今译,,
道藏,侍帝晨东华上佐司命杨君传记,人物传记,魏晋南北朝,1,无,无,仅原文电子版无今译,,
道藏,凝阳董真人遇仙记,人物传记,元,1,无,无,仅道藏原文无白话译注,,
道藏,华阳陶隐君内传,人物传记,隋唐,3,无,无,仅原文电子版无今译,,
道藏,南岳九真人传,人物传记,隋唐,1,无,无,仅道藏原文无白话译注,,
道藏,历世真仙体道通鉴,人物传记,元,19,无,无,仅原文点校无白话今译,,
道藏,历世真仙体道通鉴后集,人物传记,元,3,无,无,仅原文电子版无白话译注,,
道藏,历世真仙体道通鉴续编,人物传记,元,1,无,无,仅见道藏原文及点校，无白话今译,,
道藏,吕祖全传,人物传记,清,10,无,无,汪象旭本仅存原文，无今译,,
道藏,吕祖年谱海山奇遇,人物传记,清,6,无,无,仅见原文，无白话今译,,
道藏,唐鸿胪卿越置公灵虚见素真人传,人物传记,隋唐,1,无,无,冷门道藏传记，无今译,,
道藏,地只上将温太保传,人物传记,元,1,无,无,仅见道藏原文，无今译,,
道藏,地只上将温太保传补遗,人物传记,元,1,无,无,补遗篇，无今译,,
道藏,太上混元老子史略,人物传记,宋,2,无,无,仅见原文，无白话今译,,
道藏,太极葛仙公传,人物传记,宋,1,无,无,仅见原文，无今译,,
道藏,孝道吴许二真君传,人物传记,宋,1,无,无,仅见道藏原文，无今译,,
道藏,广黄帝本行记,人物传记,隋唐,1,无,无,未见该书今译,,
道藏,徐仙真录,人物传记,明,15,无,无,仅见道藏原文，无今译,,
道藏,御制周颠仙人传,人物传记,明,1,无,无,仅见文言原文，无今译,,
道藏,汉天师世家,人物传记,明,1,无,无,仅见原文，无白话今译,,
道藏,清河内传,人物传记,宋,1,无,无,未见该书今译,,
道藏,犹龙传,人物传记,宋,1,无,无,仅见原文，无白话今译,,
道藏,甘水仙源录,人物传记,元,7,无,无,仅见道藏原文，无今译,,
